"INAER HELICOPTEROS, S.A.",INR
INDEPENDENT AIR FREIGHTERS PTY LTD,IDP
INDIA INTERNATIONAL AIRWAYS (P) LTD,IIL
INDIAN AIR FORCE,IFC
INDIAN COAST GUARD (TATRAKSHAK MUKHYALAYA),...
"INDIGO, LLC (CHICAGO, IL)",IBU
INDOCHINA AIRLINES,IDO
INDOCHINA AIRLINES JOINT STOCK COMPANY,AXC
"INDONESIA AIR TRANSPORT, PT.",IDA
"INDONESIA AIRASIA, PT.",AWQ
"INDUSTRIAS TITAN, S.A.",ITN
"INFINIT AIR, S.L.",FFI
"INFINITY ASIA CO., LTD",IAB
INFLITE THE JET CENTRE,INS
INSEL AIR INTERNATIONAL,NLU
INSEL AIR INTERNATIONAL N.V.,INC
INSTITUTO CARTOGRAFICO DE CATALUNA,ICC
INTAL AVIA,INL
INTAVIA LTD,FFL
"INTEGRA MAP & GEOINFORMACION CONSULTING, S.L.",INT
"INTEGRUS AVIACION, S.A. DE C.V.",ITG
INTENSIVE AIR (PTY) LTD,XRA
INTENSIVE CARE AIR AMBULANCE,...
INTER AIR,ITW
INTER AIR LINES (PTY) LTD SOUTH AFRICA,ILN
"INTER AIR, INC. (DENVER, CO)",ITA
INTER AVIATION,IAN
INTER EXPRESS HAVA TASIMACILIK A.S.,INX
INTER ILES AIR,IIA
INTER RCA,CAR
"INTER-ISLAND AIR, INC. (KAHULUI, HI)",UGL
"INTER-MOUNTAIN AIRWAYS (BOULDER, CO)",IMA
"INTER-STATE AVIATION, INC. (PULLMAN, WA)",ITS
INTERAVIATION CHARTER,IAC
INTERCITY AIR SDN BHD,ICY
INTERCONTINENTAL AERO LEASING (PTY) LTD,ICA
INTERCONTINENTAL AIRWAYS (GAMBIA) LIMITED,ICH
INTERCONTINENTAL DE AVIACION LTDA.,ICT
"INTERCOPTERS, S.A.",ICP
INTERFLIGHT,IFT
INTERFLIGHT (LEARJET) LTD,IJT
INTERFLY S.R.L.,RFL
INTERFREIGHT FORWARDING LTD.,IFF
INTERGLOBE AVIATION PRIVATE LTD (T/A INDIGO),IGO
INTERGUIDE AIR LIMITED,IGN
INTERISLAND AIRLINES,ISN
INTERISLAND AIRWAYS LIMITED,IWY
INTERJET,INJ
INTERJET HELICOPTERS,IHE
INTERJET S.R.L.,MTF
INTERLINK AIRLINES (PTY) LTD,ITK
INTERNATIONAL AIR CARRIER ASSOCIATION (IACA),ITC
"INTERNATIONAL AIR SERVICE CO (NAPA, CA)",IAS
INTERNATIONAL AIRNAVIGATION SERVICE ''EAST'',VST
INTERNATIONAL ASSOCIATION OF LATIN AMERICAN AIR CARRIERS,ALA
INTERNATIONAL BUSINESS AIR,IBZ
"INTERNATIONAL BUSINESS AIRCRAFT, INC. (TULSA, OK)",IBY
"INTERNATIONAL CHARTER SERVICES, S.A. DE C.V.",ICS
"INTERNATIONAL CHARTER XPRESS LTD CO. (YPSILANTI, MI)",ICX
"INTERNATIONAL COMPANY FOR TRANSPORT, TRADE AND PUBLIC WORKS",IIG
INTERNATIONAL FEDERATION OF RED CROSS AND RED CRESCENT SOCIETIES (IFRC),RXC
"INTERNATIONAL FLIGHT RESOURCES, LLC (INDIAN RIVER SHORES, FL)",IFR
"INTERNATIONAL FLIGHT TRAINING ACADEMY (BAKERSFIELD, CA)",IFX
"INTERNATIONAL JET AVIATION SERVICES (ENGLEWOOD, CO)",IJA
INTERNATIONAL SOS WINDHOEK,RSQ
INTERNATIONAL SPORTSWORLD COMMUNICATORS LTD,...
INTERNATIONAL STABILISATION ASSISTANCE FORCE,ISF
INTERNATIONAL TRANS-AIR LTD,ITH
"INTERNATIONAL TRIP PLANNING SERVICES, LLC (HOUSTON, TX)",ITP
"INTERPORT CORPORATION (PORTLAND, ME)",IPT
INTERSKY LTD,IKY
INTERSKY LUFTFAHRT GMBH,ISK
INTERSTATE AIRLINES B.V.,FWA
"INTERSTATE EQUIPMENT LEASING, INC. D/B/A SWIFT AIR (PHOENIX, AZ)",SWQ
"INTERVUELOS NACIONALES, S.A. DE C.V.",VNC
"INTERVUELOS, S.A. DE C.V.",ITU
INVERSIA,INV
"INVERSIONES Y PROMOCIONES DUCOY, S.L.",DCY
"INVESTAVIA JSC, AIRCOMPANY",TLG
INVICTA RADIO,...
"IOWA AIRWAYS (ALCOA, TN)",IOA
IPEC AVIATION PTY. LTD.,IPA
IPM EUROPE,IPM
"IRAERO, AIRCOMPANY",IAE
IRAN AIR TOURS CO.,IRB
IRAN ASEMAN AIRLINE,IRC
IRAN NATIONAL AIRLINES CORP. (IRAN AIR),IRA
IRAQ GATE,IGC
IRAQI AIRWAYS,IAW
IRISH AIR CORPS,IRL
"IRISH AVIATION AUTHORITY, FLIGHT CHECK DEPARTMENT",XMR
IRS AIRLINES,LVB
IRTYSH AIRLINES,IRT
IRTYSH-AIR,MZA
IRVING OIL TRANSPORT LTD,KCE
ISD AVIA LTD,ISD
"ISLAND AIR (HONOLULU, HI)",MKU
"ISLAND AIR CHARTERS, INC. (FT. LAUDERDALE, FL)",ILF
"ISLAND AIR EXPRESS (FRIDAY HARBOR, WA)",XYZ
ISLAND AIR LIMITED,IML
"ISLAND AIR, S.A. DE C.V.",ISI
"ISLAND AIRLINES, INC. (NANTUCKET, MA)",ISA
ISLAND AVIATION AND TRAVEL LTD,IOM
ISLAND AVIATION LTD,IAV
ISLAND AVIATION SERVICES LIMITED,DQA
"ISLAND AVIATION, INC.",SOY
ISLAND DEVELOPMENT COMPANY LTD,IDC
"ISLAND EXPRESS (FT. LAUDERDALE, FL)",SDY
"ISLAND HELICOPTERS, INC. (LONG ISLAND, NY)",MTP
ISLAND OIL EXPLORATION LIMITED,IOE
"ISLAND TRANSVOYAGER, INC.",ITI
ISLANDAIR JERSEY LIMITED,IAJ
ISLANDSFLUG EHF / ICEBIRD AIRWAYS,ICB
ISLAS AIRWAYS,ISW
"ISLE GRANDE FLYING SCHOOL (HATO REY, PR)",IGS
"ISLENA DE INVERSIONES, S.A.",ISV
ISLES OF SCILLY SKYBUS LTD,IOS
ISRAEL AIRCRAFT INDUSTRIES LTD.,IAI
ISRAELI AIR-FORCE,IAF
ISRAIR LTD,ISR
ISTANBUL AIRLINES,IST
ITALFLY S.R.L.,ITL
ITALI AIRLINES S.P.A.,ACL
ITALIA TOUR AIRLINES S.P.A.,IAZ
ITEK AIR,IKA
IVA DOM D.O.O.,IDJ
IVOIRIENNE DE TRANSPORTS AERIENS (I.T.A.),IVN
"IVV FEMIDA, LTD",FDF
IXAIR,IXR
IZHAVIA,IZA
"J & P CORPORATE FLIGHTS, S.A. DE C.V.",JYP
"J AND A PROPERTIES D/B/A SATSAIR, INC. (GREENVILLE, SC)",SYK
J C BAMFORD (EXCAVATORS) LTD.,JCB
J D AVIATION,JDA
J H M CARGO EXPRESO S.A.,JHM
"J P HUNT, INC., AIR CARRIERS (GENTRY, AR)",RFX
J-MAX AIR SERVICES,...
J.J. GRADIN AVIACION,HEG
"JA AIR CHARTER (SUGAR GROVE, IL)",LTD
JACKSON AIR SERVICES LTD.,JCK
"JADE CARGO INTERNATIONAL CO., LTD",JAE
JAGSON AIRLINES LIMITED,JGL
"JAL EXPRESS CO., LTD",JEX
JAMAHIRIYA AIRWAYS,JAW
JAMAICA FAR EAST LIMITED,JFE
JAMBO AFRICA AIRLINES,JMB
"JANAIR, INC. (DALLAS, TX)",JAX
JANES AVIATION LTD,JAN
"JAPAN AIR COMMUTER CO., LTD.",JAC
"JAPAN AIRLINES CO., LTD",JAL
"JAPAN TRANSOCEAN AIR CO., LTD.",JTA
JAT AIRWAYS,JAT
JAV-AVIA LTD,JAZ
JAZEERA AIRWAYS,JZR
JAZZ AVIATION LP,JZA
JDP FRANCE,JDP
JE TIME SWEDEN AB,JTS
JEJU AIR,JJA
"JEPPESEN DATA PLAN, INC. (SAN FRANCISCO, CA)",XLD
JEPPESEN UK LTD,JPN
JERSEY EUROPEAN T/A FLYBE,BEE
"JET A CO., LTD",DAJ
"JET AIR GROUP, JOINT STOCK COMPANY",JSI
JET AIR LTD,JEA
JET AIRLINES,SOZ
"JET AIRWAYS, M/S (INDIA) PVT LTD",JAI
"JET ASIA AIRWAYS CO., LTD",JAA
"JET ASPEN AIR LINES, INC. (ASPEN, CO)",JTX
"JET AVIATION FLIGHT SERVICES, INC (TETERBORO, NJ)",JAS
"JET AVIATION, BUSINESS JETS AG",PJS
"JET BEAR CO., LTD",JBE
JET BUDGET,JTB
"JET CHARTER, INC. (FRANKLIN LAKES, NJ)",JCT
JET CONNECT LTD,QNZ
"JET EAST INTERNATIONAL (DALLAS, TX)",JED
"JET EXECUTIVE INTERNATIONAL CHARTER GMBH & CO. KG, DUESSELDORF",JEI
JET FIGHTER FLIGHTS PTY LTD,RZA
"JET FREIGHTERS, INC. (PORTLAND, ME)",CFT
JET G & D AVIATION,JGD
JET LINE INTERNATIONAL LTD,MJL
JET LINE STP,JLS
JET LINK,JEK
"JET LINX AVIATION, LLC (OMAHA, NE)",JTL
"JET LOGISTICS, INC (RALEIGH, NC)",JLG
JET ONE JSC,JKZ
JET OPTIONS,ATX
JET PORT REGION LLC,JPK
"JET PORT SOUTH, LLC",ILE
JET READY,JRY
"JET RENT, S.A.",JRN
"JET SELECT LLC (COLUMBUS, OH)",OHC
JET SERVE INTERNATIONAL,JSP
JET SKY CARGO AND AIR CHARTER LIMITED,FJX
JET STAR SRL,JSR
JET STREAM,JSM
JET STREAM INTERNATIONAL,JSS
"JET TEAM, INC (GILBERT, AZ)",PXJ
JET TECHNICS S.R.L.,JTW
JET TIME A/S,JTG
JET TRANS AVIATION (GHANA) LTD,JTC
JET-2000,JTT
JET-CARE INTERNATIONAL LTD,...
JET-LINK AG,JLK
JET-OPS,OPS
JET-OPS EUROPE LTD,JOE
JET-STREAM LTD,JSH
JET2.COM LTD,EXS
JET4YOU,JFU
"JETAEROFUELS, LLC",JRO
JETAFRICA SWAZILAND,OSW
JETAIRFLY,JAF
"JETALLIANCE EAST, J.S.C.",PLS
JETALLIANCE FLUGBETRIEBS GMBH,JAG
JETALLIANCE SOUTH GMBH,JSO
JETBIRD LIMITED,JBD
"JETBLUE AIRWAYS CORPORATION (NEW YORK, NY)",JBU
JETCONTACT LUFTFAHRTBETRIEBS- UND VERMITTLUNGS GMBH,JCA
JETEX AVIATION,JXA
"JETFLITE OY, FINLAND",JEF
JETFLY AIRLINE GMBH,JFL
"JETGO INTERNATIONAL CO., LTD",JIC
"JETLINE FLUGGESELLSCHAFT MBH & CO. KG, STUTTGART",JLF
JETLINK EXPRESS (T) LIMTED,JLT
JETLINK EXPRESS LIMITED,JLX
JETLITE (INDIA) LTD,JLL
JETMAGIC LTD,JMK
JETNETHERLANDS,JNL
"JETNOVA DE AVIACION EJECUTIVA, S.A.",JNV
"JETPORT SPB, LLC",JPH
"JETPRO, S.A. DE C.V.",JPO
JETRAN AIR,MDJ
"JETRIDE, INC. D/B/A AIR NET PRIVATE CHARTER (COLUMBUS, OH)",WDR
"JETS EJECUTIVOS Y SERVICIOS, S.A. DE C.V.",JEV
"JETS EJECUTIVOS, S.A.",JEJ
JETS PERSONALES S.A.,JEP
JETSTAR AIRWAYS PTY. LTD,JST
JETSTAR ASIA AIRWAYS PTE LTD,JSA
JETSTAR HONG KONG AIRWAYS LIMITED,JKT
"JETSTAR JAPAN CO., LTD",JJP
JETSTREAM EXECUTIVE TRAVEL LTD,JXT
"JETT PAQUETERIA, S.A. DE C.V.",JPQ
JETT8 AIRLINES CARGO PTE. LTD,JEC
"JETTRAIN CORPORATION (ALIQUIPPA, PA)",JTN
"JETWAYS OF IOWA, LC (DES MOINES, IO)",JWY
"JHONLIN AIR TRANSPORT, PT.",JLB
JIGSAW PROJECT (BRISTOW HELICOPTERS LTD),JSW
"JIM HANKINS AIR SERVICE, INC. (JACKSON, MS)",HKN
"JIM RATLIFF AIR SERVICE,INC. D/B/A RAS (COLUMBUS, MS)",RAS
"JIN AIR CO., LTD",JNA
JIVAIR AB,JIV
"JM FAMILY AVIATION (FT. LAUDERDALE, FL)",TKM
JMC AIRLINES LIMITED,JMC
JOB AIR-CENTRAL CONNET AIRLINES,JBR
"JOHNSON AIR, INC. (BATAVIA, NY)",JHN
"JOHNSTON AIRWAYS (CHICAGO, IL)",JMJ
JOINT MILITARY COMMISSION (JMC) NUBA MOUNTAINS - SUDAN,JMM
"JOMARTAXI AEREO, S.A. DE C.V.",JMT
"JOMO AIR SERVICE CO., LTD",JSV
"JONSSON, H. AIR TAXI",ODI
JORDAN INTERNATIONAL AIR CARGO COMPANY (JIAC),JCI
JORDANIAN ENTERPRISE FOR AIR NAVIGATION AND AVIATION SERVICES (JATE) - JORDAN AVIATION,JAV
JOTA AVIATION LTD,ENZ
"JOURNEY JET CO., LTD",JNJ
"JOY AIR CO., LTD",JOY
JS AIR (PRIVATE) LIMITED,JSJ
JS AVIATION,...
"JS AVIATION, S.A. DE C.V.",JES
JU-AIR,JUR
JUBA CARGO SERVICES & AVIATION CO. LTD,JUC
JUBBA AIRWAYS,JUB
JUBBA AIRWAYS (K) LIMITED,JBW
JUBILEE AIRWAYS LTD,DKE
"JUMP AVIATION, S.L.",JUM
"JUNEYAO AIRLINES CO., LTD",DKH
JUNG SKY,JSY
JUPITER AIRLINES LIMITED,JUA
JUSTAIR SCANDINAVIA AB,MEY
JUTLAND JETS AIR TAXI A/S,JUT
K D AIR CORPORATION,KDC
"K&R AVIATION, LLC (ROCKVILLE, MD)",OPN
K-AIR S.P.A.,FXR
"K-MILE AIR CO., LTD",KMI
K.S. AVIA,KSA
K2 SMARTJETS,KSJ
K5 TRANSPORT LOGISTICS (PTY) LTD T/A K5 AVIATION,KVT
"K5-AVIATION GMBH, GAMMELSDORF",KAY
KABO AIR TRAVELS,QNK
KABUL AIR,KBL
KAHAMA MINING CORPORATION,KMC
"KAISER AIR, INC. (OAKLAND, CA)",KAI
"KAL STAR AVIATION, PT.",KLS
"KALITTA AIR, LLC (YPSILANTI, MI)",CKS
"KALITTA FLYING SERVICE, INC. (MORRISTOWN, TN)",KFS
KALLAT EL SAKER AIR COMPANY,KES
KAM AIR,KMF
KAM LUX-KZ,OZU
KANAF-ARKIA AIRLINES LTD.,KIZ
KANFEY-HA'EMEK AVIATION,KHE
"KANNITHI AVIATION CO., LTD",KND
"KANSAS HIGHWAY PATROL (TOPEKA, KS)",KAN
"KANSAS STATE UNIVERSITY (MANHATTAN, KS)",KSU
KAPITAL AVIATION,KPT
"KAPO AVIA, JSC",KAO
KARIBU AIRWAYS COMPANY,KRB
KARINOU AIRLINES,KRN
KARLOG AIR CHARTER APS,KLG
KARTHAGO AIRLINES,KAJ
KARTHAGO PRIVATE JET,KPJ
"KARTIKA AIRLINES, PT.",KAE
KATA TRANSPORTATION CO. LTD,KTV
KATEKAVIA,KTK
KATO AIRLINE AS,KAT
"KAUA TRANSPORTES AEREOS, S.A. DE C.V.",KUA
KAVMINVODYAVIA,MVD
"KAVOK AIRLINES, C.A.",KVA
"KAVOURAS, INC. (MINNEAPOLIS, MN)",XKA
KAYA AIRLINES,KYY
KAZ AIR JET JSC,KEJ
KAZ AIR TRANS JSC,KUY
KAZ AIR WEST,KAW
KAZAVIA,KKA
KAZAVIASPAS,KZS
"KD AVIA, OJSC",KNI
KELIX AIR,KLX
KELOWNA FLIGHTCRAFT AIR CHARTER LTD.,KFA
"KENMORE AIR HARBOR, INC. (KENMORE, WA)",KEN
"KENMORE CREW LEASING, INC (KENMORE, WA)",HAE
KENN BOREK AIR LTD.,KBA
KENYA AIRWAYS LTD.,KQA
"KEY AIR, LLC (OXFORD, CT)",KEY
"KEY LIME AIR (ENGLEWOOD, CO)",LYM
KEY PUBLISHING (HOLDINGS) LTD,...
"KEYSTONE AERIAL SURVEYS, INC. (PHILADELPHIA, PA)",FTP
KEYSTONE AIR SERVICES LTD.,KEE
KGFM TRANSPORT AND LOGISTICS (PTY) LTD,CMO
"KHAAN AIRLINES CO., LTD",KHN
KHALIFA AIRWAYS,KZW
KHARKIV AIRLINES,KHK
KHARKOV AIRCRAFT MANUFACTURING COMPANY,WKH
KHATLON AIR,KHT
KHAZAR,KHR
"KHORIV-AVIA, STATE ENTERPRISE",KRV
KHORS AIRCOMPANY,KHO
KHOZESTAN PHOTROS AIR LINES,KHP
KHYBER AFGHAN AIRLINES,KHY
KIBRIS TURK HAVA YOLLARI LTD.,KYV
KINDA AIRLINES,KJA
KING AIR CHARTER,RXX
KING AVIATION,KNG
"KING COBRA HELI-TAXI, S.A. DE C.V.",KIC
KINGCRETE ASSOCIATES,BTP
"KINGFISHER AIR SERVICES (CAROLINA, PR)",BEZ
KINGFISHER AIRLINES LIMITED,KFR
"KINGMAN AVIATION, INC. D/B/A GOLDEN PACIFIC AIRLINES (KINGMAN, AZ)",GPA
KINGMOOR AVIATION LTD,...
KINLOSS FTU,KIN
KINNARPS,KIP
KINSHASA AIRWAYS SPRL,KNS
KIROV AIR ENTERPRISE,KTA
KISH AIR,IRK
KISH AIR,KIS
"KITTY HAWK AIRCARGO, INC. (DALLAS - FT. WORTH, TX)",KHA
"KITTY HAWK AIRWAYS (DALLAS - FT. WORTH, TX)",KHC
KLM CITYHOPPER BV,KLC
KLM ROYAL DUTCH AIRLINES,KLM
"KNIGHTHAWK EXPRESS (REVERE, MA)",KHX
KNIGHTS AIRLINES LTD,KGT
"KOANDA AVIACION, S.L.",KOA
KODA INTERNATIONAL LTD,OYE
"KOLOB CANYONS AIR SERVICES (CEDAR CITY, UT)",KCR
"KOMIAVIATRANS, OPEN JOINT STOCK COMPANY",KMA
KONAIR S.A.,GIK
KORALBLUE AIRLINES,KBR
KOREA AVIATION CO. LTD,KVN
KOREA EXPRESS AIRLINES,KEA
KOREA PILOT SCHOOL,EAE
"KOREAN AIR LINES CO., LTD.",KAL
KORONGO AIRLINES,KGO
KOSMOS,KSM
KOSTAR AIRLINES,KSR
KOVAR AIR,WOK
"KRASAVIA, STATE ENTERPRISE OF KRASNOYARSK TERRITORY",SSJ
KREMENCHUK FLIGHT COLLEGE,KFC
"KROONK, AIR AGENCY LTD",KRO
KRYSTEL AIR CHARTER LTD,OPC
KUBAN AIRLINES,KIL
KUDLIK AVIATION INC.,KUK
KUDOS AVIATION,KUD
"KUNMING AIRLINES CO., LTD",KNA
"KURA-KURA AVIATION, PT.",KUR
KURZEMES AVIO LTD,KZA
KUSH AVIATION CO. LTD,KUH
KUSTBEVAKNINGEN,KBV
KUWAIT AIRWAYS CORPORATION,KAC
KUWAIT NATIONAL AIRWAYS,WAN
KUYAKE AVIATION INC D/B/A CARIBBEAN COMMUTER AIRWAYS,CRB
KVADRO AERO LTD,QVR
"KWENA AIR, SOUTH AFRICAN CHARTER",KWN
KYRGYZ AIRLINES,KGZ
KYRGYZ TRANS AVIA,KTC
KYRGYZSTAN,LYN
"L A B FLYING SERVICE (HAINES, AK)",LAB
"L A HELICOPTER, INC. (LOS ANGELES, CA)",LAH
L R AIRLINES LTD,LRB
L T E INTERNATIONAL AIRWAYS S.A.,LTE
L&L FLYGBILDTEKNIK AB,PHO
"L-3 COMMUNICATIONS FLIGHT INTERNATIONAL AVIATION, LLC (NEWPORT NEWS, VA)",RTD
L.C. BUSRE SAC,LCB
"L.J. ASSOCIATES D/B/A L J AVIATION (LATROBE, PA)",LJY
LA BAULE AVIATION,VLJ
"LA COSTENA, S.A.",...
"LA VALENCIANA TAXI AEREO, S.A. DE C.V.",LVT
"LABCORP, INC. (BURLINGTON, NC)",SKQ
LABORAS AEREAS,...
LABORES AEREAS COMPANIA LTDA. (TAXI AEREO),...
LABRADOR AIRWAYS LTD.,LAL
LAHAK,LHK
"LAKE HAVASU AIR SERVICE (LAKE HAVASU CITY, AZ)",HCA
LAKESIDE NI LTD,...
LAM - LINHAS AEREAS DE MOCAMBIQUE,LAM
LAMIA,LMD
LAMINAR AIR S.L.,LAX
LAMRA LTD,LMR
LAN ARGENTINA S.A.,DSM
LAN CARGO S.A.,LCO
LAN PERU S.A.,LPE
"LANDMARK AVIATION, LLC (WINSTON SALEM, NC)",NSH
LANEAS AEREAS TRANS COSTA RICA S.A.,TCR
LANGTRY FLYING GROUP LTD,PAP
"LANZA AIR, S.L.",LZA
LAO AIR COMPANY,LLL
LAO AIRLINES,LAO
"LAO CENTRAL AIRLINES PUBLIC CO., LTD",LCI
LAOAG INTERNATIONAL AIRLINES,LPN
LAPIN TILAUSLENTO OY,FNL
"LAREDO AIR (LAREDO, TX)",LRD
LASTP-LINHAS AEREAS DE S. TOME E PRINCIPE (SAO TOME AND PRINCIPE AIRLINES),OTN
LAT (LIGNES AERIENNES DU TCHAD),LKD
LATVIAN AIR FORCE,LAF
LAUDA AIR LUFTFAHRT GMBH,LDA
LAUS,LSU
"LAWRENCE AVIATION, INC. (LAWRENCE, KS)",LAR
LAYANG-LAYANG AEROSPACE SDN. BHD.,LAY
LEADAIR LTD ISRAEL AIRLINES,LEV
LEADER S.R.L.,LSA
"LEASE-A-PLANE INTERNATIONAL (NORTHBROOK, IL)",LPL
LEBANESE AIR TRANSPORT,LAQ
LEBANESE AIR TRANSPORT (CHARTER) CO. S.A.L.,LAT
"LEBANON AIRPORT DEVELOPMENT CORP. (WEST LEBANON, NH)",LAD
LEBAP,LEB
"LECONTE AIRLINES (WRANGELL, AK)",LCA
LEEMING FTU,LEE
LEEWARD ISLANDS AIR TRANSPORT (1974) LTD.,LIA
"LEGACY AIR CO., LTD",LGC
LEICESTER AERO CLUB LIMITED,...
"LENTINI AVIATION, INC. (PONTIAC, MI)",LEN
LEO-AIR CC,LOR
LEOAIR HOLDINGS (PTY) LTD,LOA
LEONESA DE AVIACION S.L.,LEL
"LESORTEC, S.A. DE C.V.",LST
LET'S FLY,LLY
LET'S FLY S.R.O.,LTF
"LETOURNEAU UNIV (LONGVIEW, TX)",JKA
LEUCHARS,LCS
LG INTERNATIONAL CORPORATION,LGI
"LGM LUFTFAHRTGESELLSCHAFT MBH, HEIDELBERG",LGM
LIBERTY AIR,LTY
"LIBERTY JET MANAGEMENT (RONKONKOMA, NY)",LRT
LIBYAN AIRLINES,LAA
LIBYAN AIRWAYS,LYW
LIBYAN ARAB COMPANY FOR AIR CARGO,LCR
LIBYAN WINGS,LWA
LID AIR AB,LIQ
LIFE LINE AVIATION,LLK
"LIFEFLIGHT GMBH & CO. KG, KOELN",HCR
LIGHT AIRCRAFT ASSOCIATION OF THE CZECH REPUBLIC,MOK
LIGNES AERIENNES CONGOLAISES,LCG
LIGNES MAURITANIENNES AIR EXPRESS,LME
LIGNES NATIONALES AERIENNES - LINACONGO,GCB
LINASER,...
"LINCOLN, NE AIR NATIONAL GUARD (LINCOLN, NE)",GDQ
LIND LIMITED,...
"LINDQUIST INVESTMENT CO., LTD. D/B/A SUNWEST AVIATION (OGDEN, UT)",SWS
"LINDSAY AVIATION, INC. (CHEEKTOWAGA, NY)",LSY
LINEA AEREA CARGUERA DE COLOMBIA S.A.,LAE
LINEA AEREA COSTA NORTE S.A.,NOT
LINEA AEREA DE FUMIG. AGUAS NEGRAS S.A.,NEG
"LINEA AEREA DE SERVICIO EJECUTIVO REGIONAL, C.A.",LER
LINEA AEREA ECO JET S.A.,ECO
"LINEA AEREA MEXICANA DE CARGA, S.A. DE C.V.",LMC
LINEA AEREA NACIONAL DE CHILE (LAN),LAN
"LINEA AEREA NACIONAL DE HONDURAS, S.A. DE C.V. (LANHSA)",LNH
LINEA DE AEROSERVICIOS S.A.,LSE
"LINEA TURISTICA AEREOTUY LTA, C.A.",TUY
"LINEAS AEREAS ALLEGRO, S.A. DE C.V.",GRO
"LINEAS AEREAS AZTECA, S.A. DE C.V.",LCD
LINEAS AEREAS CANEDO (LAC),LCN
"LINEAS AEREAS COMERCIALES, S.A. DE C.V.",LCM
"LINEAS AEREAS COSTARRICENSES, S.A. (LACSA)",LRC
"LINEAS AEREAS DEL HUMAYA, S.A. DE C.V.",UMA
"LINEAS AEREAS DEL MAYAB, S.A. DE C.V.",MYV
LINEAS AEREAS DEL SUR S.A.,LDS
"LINEAS AEREAS EJECUTIVAS DE DURANGO, S.A. DE C.V.",EDD
"LINEAS AEREAS MONARCA, S.A. DE C.V.",LMN
"LINEAS AEREAS SAN JOSE, S.A. DE C.V.",LIJ
LINEAS AEREAS SURAMERICANAS LTDA.,LAU
LINEX,LEC
LINHAS AEREAS SANTOMENSES,SMS
LINK AIRWAYS OF AUSTRALIA - AUSTRALIAN DIRECT SALES PTY LTD T/A LNK AIRWAYS,LAW
"LINK CONEXION AEREA, S.A. DE C.V.",LCT
LINKOPINGS FLYGKLUBB,LFK
LINKSAIR LTD,LNQ
LINTON-ON-OUSE FTU,LOP
"LINUS AIRWAYS, PT.",LAI
LINXAIR D.O.O.,LIX
LION AIR SERVICES INC (CAYMAN ISLANDS),WGT
"LION MENTARI AIRLINES, PT.",LNI
LIONS-AIR AG,LEU
LITHUANIAN AIR FORCE SAFETY DEPARTMENT,LYF
LIVINGSTON EXECUTIVE S.P.A.,AOE
LIVINGSTON S.P.A.,LVG
"LLOYD AEREO BOLIVIANO, S.A.",LLB
LNAIR AIR SERVICES S.L.,LNA
LOBAYE AIRWAYS,LBA
"LOCAIR, INC (FORT LAUDERDALE, FL)",LOC
"LOCKHEED AIR TERMINAL, INC. (TAMUNING, GU)",XLG
"LOCKHEED AIRCRAFT CORP. (BURBANK, CA)",LAC
LOCKHEED DUATS,XDD
"LOCKHEED MARTIN AERONAUTICS (FORT WORTH, TX)",CBD
"LOCKHEED MARTIN AERONAUTICS COMPANY (FORT WORTH, TX)",LNG
LOGAN AIR LIMITED,LOG
LOJY AIR,LOJ
LOM PRAHA FLYING SCHOOL,CLV
LOMAS HELICOPTERS LTD,LMS
LONDON EXECUTIVE AVIATION LTD,LNX
LONDON HELICOPTER CENTRES LTD,BRT
LONDON HELICOPTER CENTRES LTD,LHC
LONDON HELICOPTER EMERGENCY MEDICAL SERVICE,...
LONGTAIL AVIATION LTD,LGT
LORRAINE AVIATION,LRR
LOS CEDROS AVIACION,LSC
LOSSIEMOUTH FTU,LOS
LOT - POLSKIE LINIE LOTNICZE,LOT
LOT GROUND SERVICE SP. Z.O.O.,LGS
"LOTT SHIP AGENCY, INC. (MOBILE, AL)",LSH
LOTUS AIRLINE,TAS
LOUTZAVIA CHARTERS CC,LTZ
"LOWLEVEL, LDA",LWL
"LUCKY AIR CO., LTD",LKE
LUFT CARGO (PTY) LTD,LUT
"LUFTFAHRTGESELLSCHAFT WALTER MBH, DORTMUND",LGW
"LUFTHANSA CARGO AG, FRANKFURT (MAIN)",GEC
"LUFTHANSA CITYLINE GMBH, KOELN",CLH
LUFTHANSA ITALIA S.P.A.,LIT
"LUFTHANSA TECHNIK AG, HAMBURG",LHT
LUFTLINE GEORGIA,LLG
LUFTTRANSPORT A/S,LTR
LUK AERO AIRLINES,LIS
LUKIAVIATRANS,LKV
LUKOIL-AVIA,LUK
"LUND UNIVERSITY SCHOOL OF AVIATION, TFHS",UNY
LUSITANIA AIRWAYS,LUA
LUXAIR - SOCIETE LUXEMBOURGEOISE DE NAVIGATION AERIENNE S.A.,LGL
LUXAVIATION S.A.,LXA
LUXWING,LWG
LUZAIR,LUZ
LVOV AIRLINES,UKW
LYDD AIR LTD,LYD
"LYNCH FLYING SERVICE, INC. (BILLINGS, MT)",LCH
LYNDEN AIR CARGO,LYB
"LYNX AIR INTERNATIONAL (FT. LAUDERDALE, FL)",LXF
LYNX AVIATION (PRIVATE) LIMITED,LYX
"LYNX AVIATION, INC (WESTMINSTER, CO)",SSX
"LYNX SERVICIOS AEREOS, S.A. DE C.V.",LXS
"M & N EQUIPMENT, LLC D/B/A M & N AVIATION (CASPER, WY)",JNH
M G AVIACION S.L.,MGA
